elements_per_query,time execution,size_intersection
4,1978.3,2704
4,6184.9,41187
3,4099,19768
3,3088.6,25412
5,1193.7,292
5,860.8,462
8,4387,9174
5,2330.8,2233
3,2324.4,26076
4,1092.2,1701
2,361.6,2784
3,2255.7,13574
5,3981.9,21363
6,703.9,325
5,232.8,19
5,480.3,143
3,530.7,494
4,1986.8,2728
4,1717.3,4084
5,1536.9,1266
4,771.6,1915
4,1856.1,4185
4,1133.4,4239
2,16789.3,939491
4,808.5,1685
2,1321.9,7160
3,380.1,867
3,3124.2,17296
5,394.2,39
2,23883.4,1134902
2,1459.4,11535
2,14641.1,726227
3,2822.7,30405
4,1557.3,2389
8,3746.7,3827
5,1560.1,3865
3,1272.6,9037
7,6333.9,11401
4,2838.1,4717
7,1808.2,549
2,1055,5397
6,2348.4,1052
6,6948.3,45006
3,5153.4,64161
4,1339.7,1238
6,1759.7,1945
3,2089.5,7560
7,7170.1,21799
6,253.1,2
4,1935.1,52468
3,980.9,4665
4,1972.7,6351
5,527.1,1244
6,1493,1717
6,726.8,171
6,303,9
6,184.2,3
5,322,280
2,2328.4,25262
8,914.1,460
3,476.3,428
2,180.7,1508
5,197,21
4,1314.4,3598
8,917.4,96
3,1588.5,13433
5,3557.5,10465
2,437.7,1211
6,295.4,29
7,930.7,1057
3,3998.1,30707
5,717.1,437
4,3592,14943
6,725.2,264
3,835.1,2118
6,1465.7,929
5,232.4,66
2,16743.3,444559
5,2105,1965
3,1439.6,6057
2,558.7,3010
6,607.8,64
2,129.3,63
3,552.6,287
6,1629.9,2394
2,628.6,2887
7,920.3,213
2,3675.2,42757
4,545.4,678
4,3891.8,12224
5,1104.7,687
5,783.1,587
4,485.5,479
4,653.9,1249
4,3446.2,8326
6,723.6,201
4,646.8,195
2,347.1,623
3,608.7,658
6,1072.8,1425
3,451.1,734
6,3451.2,3650
4,714.1,613
3,894.2,1711
5,593.1,64
4,640.9,756
2,493.6,1522
5,5512.8,15209
4,1284.5,1723
3,333,1279
5,10296.9,58620
3,244.5,72
5,327.4,67
2,234.2,827
4,220.9,61
5,620.4,132
8,1446.7,1170
7,2823.1,3280
4,2317.2,3915
5,5727.5,21468
5,546.3,97
6,318.6,48
6,709.7,1070
5,315.4,66
3,267.4,85
4,2466.9,8013
9,490.7,11
6,258.1,3
3,7231,85690
3,2026.3,8831
14,749,47
5,238.7,116
5,3722.7,8855
5,348,494
5,1971.9,1845
2,163.5,75
4,11631.1,132421
4,14488.3,229683
3,242.7,598
2,2584.5,32004
5,338.4,245
7,170.4,22
3,931.3,1284
2,362.9,2108
5,534.8,140
2,898.2,6880
6,1522.5,3360
3,1169.6,2650
4,704.8,350
4,2298.5,3670
3,5884.7,53822
4,246.9,45
5,1253.7,773
4,818.4,468
5,196.2,4
5,711.2,224
3,3461.5,25180
4,413.4,957
4,1860.9,5128
4,6106,44134
7,1832.2,931
5,485.6,180
7,285.9,21
2,568.9,1700
7,960.5,281
2,18266.1,948569
11,2511.5,193
4,1536,2117
4,557,546
4,3508.3,17545
6,1171,666
5,5694.1,14524
6,3433.5,6318
4,1163.9,1937
4,4492.6,23708
5,23786.5,401872
3,536.6,3535
7,2497.9,2401
2,20225.9,1102529
6,6351.2,16239
3,3346.5,27133
6,940,5504
2,4774.4,61480
2,239.4,439
4,463,179
2,352,2037
4,1218.2,2397
3,466.7,2977
3,9511.1,103345
3,215.3,128
6,1597.7,1159
9,1526.3,1109
3,10078.3,67985
4,2121,2359
2,441.7,1981
5,1375,1256
4,1215.5,1096
5,4091.3,9202
5,9204.1,30795
7,662.7,469
13,923.8,102
5,298.4,113
2,825.6,3844
3,210.4,64
5,388.3,40
5,2838.7,7410
6,2301.3,2442
3,8675,164206
3,805.2,1073
3,243.2,234
3,6865,71644
4,1206.6,2408
2,1980.1,17040
6,2806.8,2668
7,2565.5,5862
4,3183.1,10159
2,1526.7,8326
5,1817.2,1683
4,386.8,47
7,1286.8,269
5,2308.1,2108
2,261.2,915
4,6166,37033
3,981.3,2008
5,5451.3,15808
5,3290.2,12894
4,729.8,211
4,2743.3,4078
2,2407.5,54101
4,2504.8,3403
3,1276.8,8116
5,3071.8,10832
2,707.6,3295
4,4919,17323
6,540.5,231
3,1533.9,11848
4,1008.5,800
4,1914.2,1864
3,7103.3,68935
6,973.8,1080
2,8527.8,159460
5,350.1,239
5,2732,4883
3,1011.7,1783
4,6258.4,36373
3,491.9,533
3,2697.9,25766
3,197.6,93
2,294.5,670
4,491.2,597
4,914.3,2617
4,16400.7,344011
6,407.5,36
3,3789.4,21177
3,264.8,35
2,529.3,6789
4,555.8,722
5,10799.2,72476
7,3035.9,1921
2,1866.3,9504
4,4206,17033
4,375.2,144
3,1215.6,7752
7,247.9,3
6,1179.1,1873
3,564.9,1510
5,378.4,91
6,1429.2,2985
2,932.7,13313
3,793.1,2291
3,432.9,1272
2,223.6,526
5,786.4,459
7,223.5,45
6,2003.1,634
6,1736.4,683
3,420.9,596
3,343.7,1418
5,1442.7,455
3,1086.8,3400
6,310.1,16
3,475.3,1469
7,2018,530
4,1254.5,466
4,383.4,157
4,362.7,105
6,492.5,62
4,940.7,2336
3,7899.8,114299
2,162.6,89
4,1533.9,5199
3,248.8,115
8,581,72
3,7410.7,71921
6,668.2,1137
4,7308,50767
2,3493.1,80133
3,2607.3,7597
3,2326.4,12056
5,1417.5,5206
6,2742.8,3891
3,6206.2,59641
6,765,388
2,3623.3,75796
4,523,742
6,1047.5,462
7,1634.4,736
7,3912.8,3732
2,17840.6,454423
7,257.3,8
5,408.2,1039
4,13085.7,207714
3,217.1,135
3,1532.2,4810
3,602,1419
6,733.3,180
5,4245.8,12093
5,668.8,710
2,7951.4,113462
5,3859.3,8867
5,465.6,74
2,4926.9,72240
5,4600.4,11071
4,194.6,40
5,1090.9,637
4,352.2,169
5,804,410
8,7854.9,20628
5,813.8,407
3,749.2,1539
5,1043.3,248
5,1484.8,2271
5,1451.4,1286
3,1070.4,4346
3,2315.7,10489
2,1079.8,11533
4,1598.9,3896
3,3157.5,21974
6,1917.2,886
3,168.8,20
4,4494.9,19882
3,1568.1,5098
5,4509.3,25987
2,2031.1,23912
9,864,24
4,3650.4,7701
2,507.4,2014
2,3584.9,48030
5,3589,8662
5,3583.5,6864
3,3922.9,27842
2,1071.2,13878
3,6891.2,96181
5,1112.3,1403
2,3506.8,53252
5,1465.5,1292
4,381.4,598
5,2038.8,3100
6,728.4,735
3,675.5,1763
3,422,1150
5,242,22
4,617.9,3144
6,261.7,23
4,1292.3,2485
5,19565.4,336476
4,2328.1,6501
4,280.6,131
7,1789.5,183
2,348.1,2423
5,5021.6,17172
2,1154.3,8272
2,1364.5,14068
3,2437.7,19592
2,2672.1,52676
5,2852.5,7756
2,605.9,3075
3,2479.7,7320
4,2144.9,6811
5,2534.8,6998
6,464.3,493
4,1448.3,23376
5,653.6,340
10,949.2,558
5,7359.1,25739
6,928,738
5,2220.8,4752
5,1387.5,1412
6,2712.3,54
5,1583.3,1615
4,3460.1,9797
4,316.5,400
6,4945.9,10830
5,432,153
5,698.4,1365
4,6257.4,31885
4,3095.8,15023
6,1129.4,256
6,2428.9,2286
5,5033,13615
3,405.5,1578
3,1426.2,4398
2,206.2,159
5,240,7
4,1427.3,4548
6,2157.7,2952
5,2666.8,2849
4,5057.3,18691
6,2598.7,3347
6,6318.9,17434
6,1032.3,402
3,410.4,1613
9,5421.3,3602
8,647.2,663
4,868.1,769
5,720.3,1492
4,1487.9,2456
6,1317.7,1012
5,889.5,2034
7,602.4,69
5,3998.3,23268
10,2043.3,452
5,4063.8,26097
3,262.8,55
5,384.2,430
3,5993.1,71034
5,2770.3,7237
3,7104.6,71547
4,2769.6,6718
3,315.6,236
5,1055.3,1117
6,3413,6182
5,12109.7,61499
3,369.1,826
6,2368.3,2433
2,14702.7,348974
5,882.2,420
5,691.1,336
6,671.5,1349
8,315.5,30
3,1141.9,3737
6,2896,3901
4,2023.8,4954
6,3074.5,4804
4,929.5,1370
5,3477.3,13912
4,9937.3,103300
4,1519.1,1073
3,2058.7,6693
8,358.3,10
3,5713.7,71537
2,3847.6,56423
2,1765,21826
3,2994,18727
7,935.3,1124
5,6621.6,25938
3,5439.4,41126
4,402.9,224
2,2815.4,60988
5,2070.4,8627
2,4178.6,173598
8,726.2,235
5,884.8,508
5,2739.7,4435
6,440.9,259
4,325.4,352
3,4268.3,30518
4,5085.3,27822
3,1937.3,10388
6,862.8,614
3,1916.1,7234
5,1404.3,1367
4,2874.8,33439
5,347.7,133
2,264.2,666
6,950.8,175
7,242.8,3
2,652.6,3308
3,1353.9,5825
6,2066.7,2402
4,514.7,1073
4,2695.5,9624
2,819.7,4082
5,1566.9,1302
6,591.4,47
4,1767.2,2977
5,9888.6,100413
6,766,264
4,2244.5,5564
4,1396.8,1741
2,750.2,5779
5,366.4,72
6,6426.5,23069
6,5611.4,18148
3,2229.4,10071
2,16722.7,760987
4,598.6,600
6,2551,3991
5,1195.6,1544
3,182.1,117
4,384.6,84
4,1058.3,1282
4,764.8,3694
2,158.1,48
2,1696.2,15622
4,4053.1,15899
5,6959.6,27815
2,1487.6,27603
5,2286.1,4017
8,560.9,149
8,7283.4,9451
4,19086.3,595394
2,1149.1,18654
3,1755.3,6446
4,1078.6,1447
2,1775.3,35538
4,224,37
5,577.2,66
6,288.5,8
5,630.7,671
3,10851.1,129208
3,4963,39467
5,2020.1,2791
6,737.9,65
3,1436.1,9512
3,5472.3,33076
3,7551.2,76288
4,1943.6,8174
4,2178.4,5882
5,1054.8,560
3,551,1204
4,203.8,19
2,4388.1,83401
9,3640,4053
5,2717.8,4856
4,5062.8,18365
4,2451,3652
6,3716.3,11215
4,1320.1,1107
2,1940.9,16905
6,3612.5,7049
4,307.1,59
4,980.6,1851
6,721.2,300
4,1867.7,2733
6,395.2,43
5,2279.2,5551
3,1543.7,7741
5,2595.6,3768
6,648.2,197
5,419.5,123
4,2873.5,8995
2,533.7,5473
2,1110.7,17814
2,799.6,7554
3,471.1,535
6,3343.6,7051
4,983,1037
7,4250.9,7474
4,987.5,2249
4,1102.7,1853
5,10657.3,50615
2,641,3434
5,1007.2,1349
8,1280.6,518
4,5522.4,35249
6,3958.1,5051
5,904.6,551
4,698.7,1064
3,4462.9,116445
7,525.5,161
2,11607,437233
3,708.6,8564
4,6978.3,31308
3,1200.1,4787
5,15308.8,116601
6,356,39
2,2261.1,36243
2,521.1,3517
4,1788.3,4083
9,2550.5,1048
4,196.4,15
4,4225.8,15881
4,308.6,282
5,397.8,124
2,4151.1,48286
7,2425.6,2893
6,367.4,115
6,6379,16407
5,2938.3,6006
4,788,844
3,12003.1,422578
4,2716.8,6875
5,393.5,189
3,382.4,2859
4,406,162
5,584.1,503
5,4253.7,9912
5,1866.9,5046
2,626.7,8231
6,2293.9,1944
4,8499.3,67396
6,327.2,18
5,3183.3,11841
5,624.1,624
3,2099.4,9054
9,523.2,25
4,4201.3,29208
5,16958.5,365033
5,5459.8,23286
3,1003,1565
2,360.2,1516
2,1380.8,16279
3,285.5,115
2,3993.2,62948
5,580.8,188
2,994,3807
6,3873.2,5723
8,833.9,230
7,227,2
6,395.3,7
5,922.5,241
3,1060.9,2005
4,354,323
4,10980.9,99701
4,2140.5,4619
3,1472.9,4254
5,5182.3,19788
2,508.2,4086
2,279.5,572
6,952.1,363
2,8913.8,185824
4,1962.9,4227
3,641.9,4957
3,422.2,700
6,220.6,15
4,4170.2,29139
6,1918.8,1921
7,3131.2,3327
4,836.6,1833
6,8866.7,32327
5,460.5,294
4,1058.8,887
6,1082,702
2,1725.8,22316
2,1880.9,17394
9,753.4,692
6,3314.2,4535
5,620.6,1055
4,385.7,327
7,428.7,29
2,8622.2,369819
5,482.5,712
6,2718,2644
3,243.1,83
7,4643.8,5366
5,892.3,355
3,355.3,83
5,2394.1,3751
4,8303.3,59837
4,573.1,716
5,590.6,883
9,620.7,206
8,2953.6,3749
6,5299.8,9695
3,2775.7,19777
3,3432.3,15334
4,669.2,605
7,2118.6,1302
5,3017.4,7524
7,973.7,186
4,11148.1,92840
4,10495.3,85274
5,653.8,1041
4,1546,4067
5,18733.8,367932
3,913.7,5481
3,1133,1480
6,2274.9,1846
3,2502,15355
4,8337.7,188612
2,437.8,4447
5,214,6
5,1184.2,1527
9,962.7,79
6,1836.6,1516
5,3883.7,5171
4,576.3,226
7,1040.5,829
3,5191.5,169557
2,374.5,1517
7,689.3,277
6,1030,428
3,402.1,161
5,5345.3,12716
5,3347,8781
3,995.6,1836
3,815.5,3413
2,234.5,545
3,991.1,1624
4,2255.6,10281
2,1102.9,9231
4,9660.5,68182
6,574,372
3,583.8,1312
6,1400.8,1597
4,179.5,27
3,4441.9,55421
4,4784.6,29261
5,5258.6,13886
2,166.9,100
3,529.4,535
4,3952.2,13579
4,2547.7,7058
5,204.5,74
5,448.2,46
3,837.2,1000
3,206.2,42
6,721.1,1568
4,2595.3,12942
4,4032.1,19381
6,726.8,92
4,2814.8,37429
6,544.8,68
4,1223.4,2115
3,418.4,650
3,1141.5,2680
3,839.1,2352
3,1713.4,7999
2,16491.4,371974
2,6604.8,126691
5,3468.2,7163
7,1196.5,2403
6,1962.9,6213
6,1061,898
5,354.6,66
2,3122.3,34972
9,413.1,23
3,296.6,119
7,3259.6,5786
2,535.6,1526
5,5615.7,20312
3,6541.8,105140
3,693.7,551
8,10811.5,20299
7,672.6,208
5,4941.8,9407
4,645.1,207
5,351.4,34
3,1952.5,14951
7,1781.9,1450
7,735.8,13
4,23056.4,886534
4,3982.7,24295
3,870.1,1264
4,277.8,85
12,195.3,2
3,12847.2,156510
5,2193.6,4120
2,18320.8,657923
2,497.4,3307
2,1493.7,25351
5,707.5,135
6,1799.1,727
6,399,59
4,674.6,1533
7,2317.2,688
5,7733.4,36039
6,412,75
2,1102.8,10003
3,1350.2,2442
4,556.1,585
6,3401.2,4749
5,169.6,10
3,7388.9,160621
4,5259.5,20066
5,1928.1,1443
3,4376.8,70406
4,2210.7,4039
2,4215.7,49557
6,3848.2,6146
5,447.8,52
6,2099.3,1208
4,2207,7299
6,2759.5,3443
7,498.9,21
5,12339.1,63864
5,1074.7,436
9,3500.1,1094
3,435.8,581
4,493.7,315
2,296.7,344
2,3376.3,41924
3,2613.1,31107
5,1876.7,1845
6,179.8,23
3,246.6,74
6,369.7,318
3,375.9,321
2,314.1,1345
2,3464.1,43147
5,1118,430
6,5371.2,17236
3,853,1790
2,917.9,9345
9,221.9,16
4,970.3,933
2,793.7,2711
5,2727.7,6624
2,6228,177419
2,4509.5,61746
4,5882.6,110232
4,3574.9,11243
4,3590.3,14237
6,329.4,1
9,10273,18608
4,1004,446
5,319.3,65
3,4864.6,39031
6,3729.5,6870
4,4143.8,102455
3,1524,7523
4,2874.9,16747
5,2436.6,2943
4,3760.7,12438
2,312.5,707
5,2538.1,6674
4,325.8,209
5,243.6,1
2,595.5,4693
5,803.3,2017
4,2823.6,6712
2,1437.2,10353
2,18316.3,631590
4,1007.9,1671
5,3993.7,9633
3,520.3,1230
4,1346.1,3023
3,2807.7,16269
5,1279.2,1535
2,3887.3,63329
6,614.6,90
5,655.5,632
2,14181.2,498798
5,4485.8,14633
5,477.7,100
2,2423,29658
3,1022.6,1884
5,1324.8,1281
6,2179,4215
5,1864,3565
4,8657.1,54136
5,4535.2,14865
2,298.6,652
3,2147.6,7820
3,3725.2,24807
4,7575.9,46451
5,200.9,9
3,3664.7,30272
7,640.2,137
3,593.3,861
6,850.7,3006
5,1004.2,900
3,289.2,127
5,517.6,234
4,7277.1,37852
4,3304,17446
4,28348.6,1026177
5,620.1,374
2,1909.3,16073
6,674.7,282
6,1423.1,732
5,2804.1,4572
9,4207.6,4652
7,678.8,1085
5,6183.1,21871
3,3232.2,24673
6,4240.2,4355
4,1215.1,3140
7,6940.8,11829
2,344.3,8796
5,2234.4,6215
4,395.6,235
4,1274.5,1826
4,5091.9,29028
5,770.2,372
5,7581.2,40911
7,560.6,193
3,2914.8,12131
4,2388.6,8759
5,360.9,885
7,6779,21968
5,403.9,302
5,591.8,194
3,5560.2,42433
3,1178.7,2526
2,12582.8,333723
5,488,609
2,337.7,847
6,749.2,210
3,2985.1,16748
4,4408,18371
7,750,627
3,258.2,197
2,277.1,490
6,5186.1,11422
5,4195.2,9748
2,1368.6,9294
3,208.7,22
5,9057.5,35727
6,160.4,6
2,465.5,2669
2,4309.3,182030
3,440.6,286
10,5981.1,2764
5,341.3,429
5,2057.3,2993
3,2091,10029
5,2541.1,2741
2,2744.4,35803
4,1077.7,3096
6,3528.1,5828
6,6651.6,33262
7,2093,6007
5,607.8,871
3,9098.7,145029
10,3466.7,1377
3,494.4,2248
6,763.8,139
3,1081.1,2451
2,717.8,9464
8,2905.1,3755
4,728.7,740
5,698,613
6,901.4,270
4,3098.4,9536
6,5121.9,13186
5,3867.5,5303
3,5268.1,43888
7,594.7,681
4,6451.4,31230
6,779.4,59
5,331.5,18
2,140.5,81
3,938.8,5461
5,3421.7,7356
5,645.3,1404
2,2827.5,26340
2,3199.5,60485
3,14652.9,191811
5,5790.6,20692
6,350.4,11
5,602,1075
6,1103.4,251
8,2073.2,611
3,356,1108
2,1105.2,10719
3,5333.5,152611
5,1243.6,3021
4,10983.1,78764
2,583.2,8228
6,804.8,930
4,1859.7,7649
5,8510.6,37374
2,828.3,11130
2,308,411
5,6574.8,37968
6,7121.5,14009
5,909.2,533
4,8336.4,66834
3,1618,6389
4,2796.6,7161
6,3727.1,6497
4,2095.1,2837
5,2693.5,4000
4,393.8,114
5,2622.5,5513
3,2350.8,28231
3,366.7,354
2,918.8,7690
6,2981.3,2759
6,284.9,92
5,310.8,52
2,8713.1,193883
4,31632.6,571895
5,350.8,122
2,3424.9,52292
4,450.3,141
6,697.4,499
7,5426.5,11118
4,2382.5,4816
3,2656.8,25307
5,2848.3,3579
2,431.8,4505
4,3809.9,16084
3,3110.1,22063
8,411.5,55
7,2063,2829
2,21634.4,1218987
5,3623.2,4878
5,3334.7,6899
5,1330.4,1715
4,3102.6,10552
8,599.9,64
2,3415.5,50223
6,773.1,152
5,1777.6,1481
2,17765.3,451060
8,5047,5769
4,462.2,628
4,2079.1,4888
4,363.9,511
3,590,662
2,282.9,701
7,4057.1,5581
5,1295.6,439
5,4809.9,13591
3,411.3,1148
6,2080.2,1733
5,787.6,1425
3,1913.9,57526
5,2200.8,3679
3,2747.1,12152
2,4114.2,85627
4,6388.5,43449
5,748.9,799
3,487.1,3960
6,755.2,1204
6,378.3,52
6,3117.2,3780
6,487.5,72
4,1401.1,2509
3,918.9,1466
4,6865,44260
2,3292.6,37108
2,1007.8,11155
5,2531,3091
4,2965.2,7502
5,5171.1,19478
4,3723.6,11888
3,1154.3,2955
5,1790.3,2385
5,4023.3,4762
6,2681.5,2522
3,7980.9,146481
3,9388.3,98046
4,1310.8,3467
2,1535.6,13907
7,11803.9,43045
3,2310,13612
3,6058.8,57098
2,3375.7,69167
4,442.6,314
3,3193.1,40810
4,2120.7,2501
5,3753.6,9046
6,1184.4,831
4,599.8,859
2,3126.9,34034
3,2416.7,32058
3,708.5,3091
7,1244,358
2,750.6,30008
3,2652.1,15104
6,591.3,118
4,1925.4,5930
6,1592.4,750
7,657.6,71
4,1804.3,2793
4,4079,20254
6,2361.5,3944
4,7126.9,63111
3,217.2,172
3,18583.4,739604
8,938.7,342
4,237,1644
5,1170.8,805
5,3817.7,5921
5,571.7,2521
5,1317.1,2222
3,472.4,3250
3,3636.5,21549
2,1196.7,5772
4,3559.3,20280
3,1476.5,5749
3,7153,64236
3,265.9,374
5,278.5,75
5,1977.3,9985
4,1535.9,8682
9,1821.2,575
6,2962.6,4758
4,495.4,238
6,8088.6,31028
4,3423.2,15920
5,945.7,933
2,1013.8,14882
6,250.1,1
6,4975.7,14172
5,1114.7,1097
5,861.8,787
5,1560.8,2501
6,2896.4,2935
8,5883.1,7960
7,1382.3,402
4,427.7,142
3,413,641
2,2334.7,31310
7,2375.8,1378
6,795.1,93
4,830.4,508
4,4363,37509
4,199.6,106
3,2989.7,14563
3,25724.2,724258
8,556.4,3
2,9819.2,176687
2,1759.6,16909
5,5308.5,24745
6,459.5,35
5,1536.2,3444
3,1048.6,2399
5,1658.3,2009
6,2666.4,2202
4,702.5,464
6,3918.7,19662
2,7530.3,369864
5,4954.3,13908
5,1631.7,2707
4,417.9,185
2,242.2,686
2,8886.8,265831
6,2121,1280
6,305.1,61
8,248.4,65
7,625.9,94
9,1376.9,82
6,504.2,110
5,4875.3,13296
5,1921.8,1889
5,388.3,10
3,4495.2,39500
2,1379.5,36129
3,2109.3,13749
5,803,713
6,761.9,15
7,2327,2578
5,314.8,8
6,1340.7,672
3,6633.5,155307
3,9857.6,331145
3,2393.1,17995
4,3522.6,8819
5,2156.2,3278
5,1516.6,1039
4,1916.2,3959
3,5262.5,37894
6,241.3,31
4,504.5,402
6,1967.5,2941
2,2696.2,36218
4,3042.6,10278
2,2454.2,27457
3,219.9,35
5,521.5,92
6,556.5,132
3,868,1592
9,3593.8,2413
2,2856.2,76427
3,7475.4,82864
10,1065.3,54
5,1216.9,1801
9,205.4,3
3,11488.2,379848
6,620.6,280
5,3488.1,6241
4,4951,18298
6,12321.7,153913
3,2185.3,9303
5,6659.6,29075
2,1585.7,10465
5,830,2648
6,2374.8,1985
6,509.3,290
4,2586.3,6649
4,2559.5,6720
6,2148.6,2602
5,407.4,110
5,983.3,976
4,12293.3,94929
5,2267.9,5959
4,404.1,1618
3,3160.8,38196
2,1645.7,14071
5,464.4,228
3,977.5,1744
5,1306.8,1693
4,5199.9,27100
4,3410.7,14117
4,976.3,770
4,10207.2,233147
4,3935.2,22357
5,2376.3,5000
2,359.9,896
8,326.4,142
5,221.2,94
6,957.2,207
5,184.9,23
2,1213.8,15757
5,1444.7,4267
5,866.5,570
5,13293.9,71863
4,755.4,868
6,371.5,21
3,509.7,1156
6,2311.9,1444
5,1138,1178
4,524.3,669
2,312.7,633
4,2854.5,8683
5,1770.2,6981
3,315.6,114
2,14649.9,697422
8,8208.1,16284
2,285.8,2877
5,242.1,138
6,3369.2,6092
2,10510.4,243882
6,1406.9,1443
6,281.6,23
4,4283,13714
4,212.9,211
5,4677.4,13746
4,474.1,196
4,1273.5,783
6,705.1,141
5,181,0
5,3924.6,12195
4,2660.9,6412
5,394.3,91
6,1117.6,1048
2,14529.5,311542
6,1030.3,374
4,254.7,148
4,2594.2,9590
5,466.2,86
4,498.5,422
3,363.8,308
6,276.7,5
4,16674.7,470677
4,9960.7,63075
4,1026.1,3245
8,1885.2,1595
5,3408.1,11006
3,731.9,4432
3,368.7,361
2,5168.9,102733
5,262.6,3
3,1658.7,4256
6,4064.4,5814
6,717.3,636
6,3404,6100
5,480.7,55
2,14596.9,299795
2,1321.4,17518
5,3599.3,12142
6,3778.7,2711
2,4026.3,81764
8,423,19
4,2097.1,3287
8,1436,1309
3,3034,19378
8,2005.3,1658
5,2094.5,2196
7,480.7,38
3,2384.3,12365
7,1716.6,549
7,322.3,80
4,2150.7,6183
5,1125.9,913
6,4719.6,10547
8,762.6,403
2,562.7,3807
5,1110.2,340
3,328.6,927
5,3416.1,7253
5,1649.5,1043
4,1226,3189
3,8379.1,339075
3,1958.7,13494
3,539.2,2315
4,308.9,87
6,3123.4,5711
2,2805.8,25649
4,348.4,42
6,321.5,49
5,3642.7,10112
6,4824,9627
3,183.1,17
7,1209.3,344
6,763.6,274
3,333.7,548
5,387.4,79
7,1095.6,295
6,2078.9,2486
5,6023.4,17496
3,264.7,79
4,19210.8,267207
3,534.3,1495
7,3897.8,8626
3,264.3,158
3,1259.1,1679
3,677.9,941
4,780.2,878
5,616.7,83
5,10959.8,62126
4,261.9,35
3,2306.6,8216
4,2323,4704
5,7962.4,37601
3,1481.4,2638
6,1539.2,940
3,2915.5,18599
8,516.8,57
4,3454.7,10186
5,1435,4874
5,1488,1449
3,1443.7,4250
4,1886,5477
6,357.6,80
3,4053.1,29534
3,693.7,605
7,775.3,942
4,2809.6,10984
6,532.3,47
4,2865.2,16654
8,6119.3,10817
3,579.8,902
3,408.1,368
4,5061.1,25531
4,3259.9,25801
5,3042,3998
2,12238,571653
7,369.8,866
6,1137.6,571
3,11848.9,405284
2,1833.7,18462
5,365.4,105
4,2512.2,10059
3,550.1,559
4,1173.4,1273
3,301.4,49
3,874.8,2445
2,1618.4,18350
7,3936.3,3305
4,7869.5,58203
3,15049.9,240275
3,1741.9,6256
6,2003.6,2921
6,408.8,68
5,18725.9,364324
2,822.2,9133
4,525.5,335
4,505.4,206
4,1847.2,8663
4,650,2484
5,3915.2,10136
6,3135,5748
6,1428.9,3256
3,13602.9,164891
7,1016.3,695
7,1067.1,173
2,321.6,1886
7,2453.3,1667
3,745,2276
8,688.2,345
6,901.4,1031
3,342.1,540
5,1530.5,1159
3,3087.5,30704
5,842.4,131
3,1022.7,3265
5,3524.1,13557
2,24494.3,739745
6,2666.4,2810
5,8182.2,28139
8,1157.7,342
6,2844.9,6474
6,1385.4,725
5,2300.7,3550
7,2481.3,1687
4,7303,37902
3,1226.3,2862
4,1325,2016
2,1031.3,9585
6,384.2,76
3,244,143
5,32865.6,903312
2,505.4,9216
4,188,67
4,22907.4,478756
4,2100.6,3336
3,1583.3,20986
5,2006.9,2467
4,381.8,118
3,13629.3,413103
2,700.2,2708
3,341.4,392
6,730.3,332
3,1010.6,8194
2,430.3,4411
3,430.5,1396
6,5804.4,12489
4,264.9,134
3,931.8,3453
5,744.8,244
5,1128.2,504
6,2045.4,8659
5,1638.2,3058
9,1437.4,217
4,1116.8,3273
5,2165,2089
4,447.2,428
3,5504.7,46829
5,553.8,1273
4,13823.8,187798
5,2535.3,13390
3,719.9,1211
5,651.7,574
5,1608.8,1372
5,1004.2,893
6,3068.4,4576
2,1772.6,12697
2,7091,144492
5,949.2,501
4,191.5,38
5,3186.9,6368
3,1101.2,2176
5,1437.7,1863
4,401.8,757
2,2226.4,31387
4,3172.7,10535
3,452.8,521
6,667.5,83
7,2420.1,2633
3,23795,973610
5,22447.9,398225
3,10768.8,132631
4,4810.8,29285
3,2247.9,6958
5,1558.6,3110
4,1176.5,1177
6,1221.4,284
2,963.1,12106
3,229.3,235
5,480.5,78
3,2850.8,18456
6,317.1,185
6,7570.9,21693
3,1250.4,5180
2,8084.9,210453
4,378.1,757
7,5621,11850
4,1058.1,6543
4,1812.5,3849
7,774.5,34
5,357.6,54
5,5048.8,11698
6,3317.1,2393
5,15135,129997
5,3882.7,8915
5,3031.3,6320
7,1122.7,1240
4,4787.8,19632
5,1373.3,725
6,7825.6,26256
3,2342.5,13432
6,456.2,12
3,3837.4,27396
6,3226.1,5275
6,1633.4,1216
2,8815.6,179939
4,1739,4121
4,473.7,90
6,1389.8,476
8,719.7,39
4,4978,20390
3,4262.5,42264
7,1811.2,983
3,7741,89642
4,285.1,62
3,550.9,1853
5,694.7,212
4,15649.6,164101
6,591.2,412
6,4102,5379
3,2445.5,10058
3,15588.5,211752
3,3587.7,18609
5,5926.8,26173
5,3593.5,10921
5,1330.7,2242
3,352.5,163
6,1963.9,4033
3,3600.1,32775
7,648.8,638
3,286.7,263
3,271.3,323
4,612.2,320
2,1251.6,7481
5,3030.9,5076
5,2327.3,8577
4,7147.8,34331
3,3069.4,14333
5,2833.4,8115
6,359.1,37
6,2885.2,3253
6,1588.9,1526
2,120.1,47
3,3935.3,38739
6,3837.4,3263
5,3927.2,9185
5,6962.7,30604
3,5337.8,57367
6,3266.3,7635
4,9683.1,67521
2,253.6,826
5,7533.4,39130
6,744.3,273
2,15096.5,357711
2,2432.1,22915
3,2624.2,15656
7,1219.8,608
2,2177.8,18240
4,1119.8,1105
2,6066.3,81124
3,1310.2,7848
3,168.5,141
3,237.2,137
7,268.9,34
