elements_per_query,time execution,size_intersection
2,857.1,7559
2,2589.2,47666
6,324.8,20
2,822.9,8238
5,1073.2,2751
4,671.2,79532
6,1262.2,3607
5,2137.6,10955
5,390.9,997
2,722.5,8995
5,1298.7,4431
5,2282.6,7405
6,2486.6,6409
2,21358.7,1900853
2,223.4,333
4,154.2,130
3,3998.3,268493
7,1002,1046
6,1904.6,3798
5,208.5,41
10,1366.4,1010
6,1851.6,5272
6,778.5,613
5,451.4,169
2,1562.9,25756
3,415.1,722
6,1569.2,3258
3,442.2,1529
5,2029.8,10198
2,7308.2,168314
2,1159.7,9039
6,1269.3,1373
5,258,145
6,199.1,21
3,1472.9,7752
7,6122.9,44238
5,370.4,80
3,2306.4,28043
3,18151.8,1622083
3,4138.1,57681
2,2490.6,60244
5,4057.7,32494
3,2431.5,24161
3,622.9,3174
5,1641.2,5386
3,1058.6,3643
5,306.8,179
6,196.8,1
3,6183,105452
10,6423.2,14964
7,1398.3,1075
5,7423.9,93100
6,407.7,210
7,273.3,39
5,384.1,288
6,3089.1,12908
6,424.1,109
3,429.2,2341
2,3767.7,63390
3,245.5,334
4,1995.9,13347
5,1821.7,8635
4,263.2,243
5,577.7,513
6,509.4,2024
4,321.2,141
2,1440.9,55840
4,485.6,609
5,292.9,47
3,2024.1,14200
4,1391.2,5594
3,713.3,3448
3,2455.3,26232
5,6620.6,53412
8,1308.1,1762
4,2003.5,17500
3,1410.4,7349
5,697.8,1571
7,463.7,83
4,2378.6,10880
3,940.8,15965
8,546.7,620
3,518.5,3545
7,626.7,345
6,2820.6,11169
2,373.8,6018
5,218.7,191
4,750.8,3893
4,2820.1,17839
3,256.3,265
5,289.8,68
5,2246.1,12167
2,3122.4,110358
6,879.5,325
5,2438.5,7333
4,287.6,49061
6,322,4
3,286.1,482
5,255.3,350
3,2284.5,21347
6,1782,3622
5,263.6,38
5,1261.6,3385
6,7893.1,64205
3,1862.5,22223
5,461.3,201
4,246.1,141
6,322.9,56
4,737,2665
2,224.6,545
2,349.8,1520
4,431,3585
8,535.5,1505
5,256.3,79
3,222.1,934
3,251.5,1018
5,1039.5,3771
6,864.8,1129
4,982.9,5289
3,2457.5,27987
7,415.2,40
4,361.1,1160
5,440.8,521
3,729.6,3791
5,1802.1,10915
3,1107.6,6309
7,511.5,505
3,2104.9,15231
6,202.6,171
5,3158.9,10017
4,141.5,52
5,264,141
4,146.1,5
8,482.5,94
5,452.9,1814
2,3492.1,82314
4,881.6,3992
7,2035.3,4352
3,4351.8,50203
7,1709.1,2580
2,1478.6,11742
5,370.9,29
6,2586.6,8142
3,1303.2,11302
5,983.9,1046
4,196.8,546
2,179.1,104
2,948.2,7922
3,627.3,3359
3,659.9,7711
3,6802.3,118401
6,389.1,54
6,324.5,143
2,1634.9,27822
4,3504.4,32412
4,924.8,4041
5,1212.7,3968
4,171.8,46
6,329.3,377
2,2696,38001
4,900,3235
3,435.9,714
4,2495.9,17504
4,306.2,978
6,391.5,293
5,932.7,1743
4,6387.5,108179
2,684.9,52837
5,1378.7,3093
3,250.6,1671
2,5545.8,135510
2,678.8,6710
3,494.4,2665
3,4877.4,412874
5,1804,6968
8,807.4,447
5,652.5,618
3,4728.1,68162
5,1783.9,6275
6,549,372
3,506.6,910
7,1127.1,1686
3,6254.7,122517
5,269.1,616
8,394.1,51
2,3691.8,263730
4,746.2,1844
6,1339.2,2939
2,6045.7,159643
2,225,420
2,1251,12307
3,469.3,7693
7,294.1,106
5,2047.5,6487
3,155.9,186
7,1471.6,1131
6,400.2,258
5,1068.3,2073
5,3212.7,16582
5,407.2,913
3,1760.3,15042
5,298.6,68
3,347.9,517
7,3456.8,9011
4,550.2,1488
6,689.5,485
3,529.6,3562
6,903.9,1233
5,302.3,181
5,209.7,146
5,1228.1,2578
6,191.7,17
4,577.7,2285
6,432.2,328
5,2751.6,9702
4,1643.4,7255
3,160.4,243
2,357.1,2046
4,2551.9,13359
4,2197.3,11715
4,5295.4,77034
6,960.1,2013
2,761.7,6149
2,200.2,893
6,472,2162
4,416.3,454
6,382.7,713
10,527.1,738
5,713.1,505
3,250.5,1124
4,409.5,363
3,348.3,1280
6,1222.8,8323
4,743,1319
4,452.6,249
4,2454.9,21379
5,287.1,137
2,3104.4,72579
4,2378.2,26237
2,738.7,4802
3,2444.4,27591
5,3200.2,27632
5,226.6,51
5,821.5,3346
4,239.8,936
5,2513.6,15717
8,540.1,45
3,1860.9,16341
2,4131.1,95331
7,576.6,100
3,233.5,258
3,498.5,1289
2,7732.1,217274
2,1155.2,20488
2,2191,73126
5,2528.8,14254
8,637.6,831
3,1437.3,16528
3,1246,4452
5,1251.2,2455
5,1947.4,4612
4,421.1,39
4,678.9,1832
9,364,2
6,177.7,2
4,539.1,2122
3,414.9,1601
5,217.7,72
4,3497,36206
3,403.9,13170
5,4029.7,29752
3,201.3,301
6,657,918
3,124.2,58
8,2795.9,5799
3,523.7,1571
5,3233.1,24220
5,517.2,2317
6,892.7,360
4,1863.8,7599
4,2659.4,31622
2,919.7,7178
5,552.3,856
6,12752.4,522413
5,7111.4,55726
2,573.2,4416
4,800.1,810
3,213,431
5,2159.6,7760
5,3929.9,23211
2,3796.3,221328
3,4365.2,56221
4,611.7,3687
4,338.5,247
5,1650.8,7333
3,6971.3,117996
4,4259.4,46048
3,955.8,2802
3,2174.7,36726
9,1444.1,791
2,2939.5,47080
2,420.3,2129
6,684,286
6,244,277
4,274.8,709
6,839.3,924
5,500,760
6,709.2,827
3,154.8,4115
5,2842,21548
4,752.5,784
4,2012.5,10451
2,609,3577
4,11652.3,273258
3,2925,31216
4,3618.6,40041
5,231.9,142
5,2586.2,11900
2,988.1,7734
4,237.5,315
3,3241.4,33274
3,289.8,86
6,1932.4,3987
6,466,260
4,1826.3,14728
2,636.5,4915
2,3170.9,106596
6,196.9,0
2,4467.3,207158
4,395.4,466
2,927.7,31182
8,415.3,327
6,262.5,23
2,3224.1,406617
5,1039.4,6711
3,2065.9,19120
5,238.2,85
4,1169.4,2638
4,1048.3,4026
4,732.6,1644
3,1675.1,14424
5,494.3,230
3,396.1,5613
3,351,315
3,1031.9,13777
2,1053.6,35979
3,929.2,2906
6,662.2,97
5,2684,10840
5,474.7,880
3,2323,42242
4,4131.7,52540
5,1387,3083
5,3006.6,20317
8,590.5,256
4,3045,78675
5,289.7,197
3,3133.2,28539
4,8509.5,232304
8,292.5,26
6,836.8,2757
4,759.5,778
3,3415.7,40672
5,438.2,706
7,860.4,1736
11,412.5,99
2,4786.5,183055
3,504.5,1213
4,2914.6,23395
4,206.9,160
4,661.5,2773
5,268.6,185
3,1779.6,9222
5,363.5,244
5,273.5,445
3,925.8,2478
3,587.7,4033
9,3970.1,6990
6,201.3,124
3,1387.1,12858
7,1850.1,3002
5,773.3,471
5,332,658
7,176.6,17
3,2182,29100
3,4172.5,84304
3,6890.8,113551
2,341.1,1846
6,2363.3,9297
2,786.1,35040
4,474.4,949
2,318.4,989
5,1951.4,3867
3,302.1,3171
4,2339.8,15759
3,197.7,482
5,401.6,197
4,284.2,345
4,214.3,72
6,278.6,721
7,531.8,124
2,5159.8,681846
6,1698.3,8130
4,915.5,3685
5,286.4,211
7,1025.2,2013
6,769.2,828
6,3948.8,24187
2,10526.6,555753
7,510.3,97
4,1766.8,8126
5,1673.8,9571
6,259.2,147
3,672.2,1007
3,1869.6,15489
4,616.8,1298
5,599.3,831
6,499.1,576
3,1069.7,10711
4,2960.8,26559
3,2059.3,48793
6,865.3,644
7,683.1,489
6,6233.1,48840
2,295.5,2854
5,2077.2,9861
6,307.7,85
2,460.4,3029
4,570.2,2030
6,1872.4,7635
2,420.4,4786
6,2334.9,6980
2,240.4,795
3,412.5,5375
2,6059.6,155524
4,1687,12515
5,341.1,412
3,249.7,557
4,1880,6758
5,4793.2,33322
2,690.9,5936
4,984.7,6162
4,2676.9,21339
6,1343.2,1968
2,174.9,193
5,457.5,1032
3,4323.8,66389
9,5260.6,17388
6,235.4,64
5,3309.8,16812
4,310.1,153
4,1630.9,22083
6,873.2,1769
3,1487.8,9996
4,1017.5,5419
3,1812,15475
5,6557.2,53743
4,2686.9,25422
2,1170.5,8603
6,419.1,385
6,3703.8,19019
4,2025.4,18877
2,604.2,28438
5,2051.3,14032
7,294.2,192
5,913,1120
4,2656.9,19843
3,258.9,4434
3,488.2,1198
2,257.7,1590
2,1278.7,23817
4,988.2,8521
4,788.2,5179
5,280.2,78
6,1581.8,2997
2,602.9,3128
7,450.2,1176
5,585.1,203
6,1128.1,1787
5,1301.4,4053
3,515.5,4050
2,203.3,287
2,2244.1,42182
4,1596.1,8378
3,2076.4,13020
6,1468.3,3036
7,2422.2,8229
4,277.4,65
2,296.7,3061
5,699.4,1014
3,1732.4,23420
2,2637,40694
5,232.9,14
3,744.5,4825
4,3681.5,28418
2,2480.6,35698
6,1392.1,2083
2,1166,9640
4,663,3277
5,664.2,1316
2,1172.4,8866
3,1121.5,4955
6,992.6,1137
6,169.7,10
3,229.9,196
4,824.7,1424
5,3681.9,15540
7,7904,49377
3,2422.5,22484
4,2111.7,11288
5,2455.2,6526
5,580.6,7012
2,288.1,4960
4,3239.6,62620
3,4098.8,58309
3,594.6,4049
4,1715.6,8683
4,802.3,2539
5,808.9,2400
2,11784.3,738403
5,3371.8,18228
9,3521.8,6076
4,462.3,478
3,779.4,3415
7,395.3,58
2,242.1,897
5,477,102
3,284.1,199
8,3100,4318
2,4893,113530
5,500.5,146
4,857.2,3534
4,1181.6,2704
4,3710.7,41187
3,2795.8,19768
3,2067.2,25412
5,705.2,292
5,517.9,462
8,2445.3,9174
5,1366.4,2233
3,1498.6,26076
4,681.9,1701
2,292.2,2784
3,1535.2,13574
5,2297.7,21363
6,442.3,325
5,181.3,19
5,307.9,143
3,390.9,494
4,1184.9,2728
4,1000.4,4084
5,912.6,1266
4,469.1,1915
4,1082.2,4185
4,670.1,4239
2,9729,939491
4,520.4,1685
2,994.3,7160
3,284.9,867
3,2102.6,17296
5,289.4,39
2,8255.7,1134902
2,1071.9,11535
2,8400.4,726227
3,1938.5,30405
4,960.9,2389
8,2121.7,3827
5,919.3,3865
3,853.9,9037
7,3595.4,11401
4,1746,4717
7,1057.7,549
2,804.7,5397
6,1369.5,1052
6,3955.8,45006
3,3506.7,64161
4,841.8,1238
6,1016.4,1945
3,1444.1,7560
7,4179.2,21799
6,192.8,2
4,840.9,52468
3,648.9,4665
4,1175.7,6351
5,335.9,1244
6,876.8,1717
6,457.4,171
6,238.4,9
6,165.5,3
5,232.2,280
2,1720.1,25262
8,540.1,460
3,348.8,428
2,152.3,1508
5,157.5,21
4,793.9,3598
8,572.3,96
3,1096.6,13433
5,2066.5,10465
2,324.9,1211
6,206.4,29
7,569.1,1057
3,2777.2,30707
5,444.5,437
4,2203.2,14943
6,438.1,264
3,589.3,2118
6,893.7,929
5,179.9,66
2,12002.7,444559
5,1248.8,1965
3,991.6,6057
2,430.1,3010
6,376.9,64
2,123.1,63
3,393,287
6,940.9,2394
2,483.6,2887
7,549.9,213
2,2656.3,42757
4,385,678
4,2383.5,12224
5,674,687
5,482.6,587
4,323.8,479
4,405.2,1249
4,2075.2,8326
6,456.2,201
4,442.6,195
2,283.7,623
3,441.2,658
6,643.3,1425
3,324.8,734
6,2025.5,3650
4,445.7,613
3,621.2,1711
5,382.7,64
4,422.4,756
2,380.5,1522
5,3181.6,15209
4,799.9,1723
3,251.7,1279
5,5834.5,58620
3,195.9,72
5,241.1,67
2,199.9,827
4,178.5,61
5,400.8,132
8,822.7,1170
7,1659.2,3280
4,1440.1,3915
5,3365.4,21468
5,360.7,97
6,225.8,48
6,443,1070
5,232.6,66
3,204.8,85
4,1492.9,8013
9,319.1,11
6,200.1,3
3,4795.2,85690
3,1380.4,8831
14,436.6,47
5,188.5,116
5,2139.7,8855
5,238.2,494
5,1174.7,1845
2,149.4,75
4,7160.8,132421
4,6232.7,229683
3,209.4,598
2,1898.8,32004
5,224.8,245
7,141.4,22
3,692.3,1284
2,283.8,2108
5,347.8,140
2,680.2,6880
6,877.9,3360
3,807,2650
4,455.7,350
4,1406.7,3670
3,3995,53822
4,182.2,45
5,728.9,773
4,522.4,468
5,155.4,4
5,448.9,224
3,2387.4,25180
4,288.4,957
4,1141,5128
4,3685.1,44134
7,1067.4,931
5,319.9,180
7,211.4,21
2,453.6,1700
7,549.6,281
2,9263.1,948569
11,1428.2,193
4,966.5,2117
4,351.9,546
4,2126,17545
6,687.4,666
5,3306.2,14524
6,1884.8,6318
4,743.5,1937
4,2686.3,23708
5,7954.4,401872
3,357.5,3535
7,1421.2,2401
2,12356.6,1102529
6,3616.2,16239
3,2280.7,27133
6,550,5504
2,3540.3,61480
2,215.3,439
4,329.9,179
2,294.5,2037
4,756.8,2397
3,342,2977
3,6440.7,103345
3,184.9,128
6,946.6,1159
9,900.4,1109
3,6064,67985
4,1330.5,2359
2,366.6,1981
5,825.8,1256
4,765.8,1096
5,2313.2,9202
5,5515.9,30795
7,389,469
13,539.5,102
5,206.5,113
2,634.9,3844
3,196.6,64
5,271.5,40
5,1633.8,7410
6,1328.9,2442
3,5378.5,164206
3,546.8,1073
3,196.9,234
3,4462.3,71644
4,754.1,2408
2,1470.2,17040
6,1639.9,2668
7,1457.2,5862
4,1944.2,10159
2,1121.9,8326
5,1081.7,1683
4,281.9,47
7,787.2,269
5,1424.5,2108
2,224.8,915
4,3807.5,37033
3,662.9,2008
5,3270.4,15808
5,1955.6,12894
4,463.3,211
4,1675.3,4078
2,1721.9,54101
4,1555.6,3403
3,855.4,8116
5,1838.5,10832
2,526.8,3295
4,3059.7,17323
6,345.6,231
3,994.9,11848
4,619.2,800
4,1195.2,1864
3,4646.5,68935
6,569.7,1080
2,6191,159460
5,282.8,239
5,1666.6,4883
3,748.6,1783
4,3746.6,36373
3,351.5,533
3,1787.8,25766
3,190.4,93
2,255.8,670
4,346.1,597
4,592.2,2617
4,10095.4,344011
6,306.3,36
3,2527.6,21177
3,220,35
2,348.5,6789
4,383.9,722
5,6201.6,72476
7,1740.6,1921
2,1347.6,9504
4,2614.9,17033
4,269.7,144
3,788.8,7752
7,201.4,3
6,678,1873
3,382.3,1510
5,265.5,91
6,796.8,2985
2,670.8,13313
3,552.7,2291
3,314.6,1272
2,186.6,526
5,474.8,459
7,161.2,45
6,1188.1,634
6,1047.4,683
3,317.7,596
3,259.4,1418
5,886.9,455
3,761.6,3400
6,201.2,16
3,345.8,1469
7,1189.3,530
4,790.6,466
4,267.3,157
4,248,105
6,332.9,62
4,600.5,2336
3,5285.4,114299
2,147,89
4,976.6,5199
3,200.4,115
8,379.7,72
3,5211.2,71921
6,414.3,1137
4,4419.3,50767
2,2421.4,80133
3,1783.4,7597
3,1548.6,12056
5,824.6,5206
6,1612.9,3891
3,4142.7,59641
6,450.6,388
2,2642.6,75796
4,349.7,742
6,605.5,462
7,961.2,736
7,2233.7,3732
2,13082.9,454423
7,193.1,8
5,262.3,1039
4,8372.4,207714
3,177.2,135
3,1027.4,4810
3,423.5,1419
6,442.7,180
5,2404.9,12093
5,401.8,710
2,5893.9,113462
5,2197.9,8867
5,298.3,74
2,3538.4,72240
5,2662.2,11071
4,181.4,40
5,645.6,637
4,244.1,169
5,486,410
8,4402,20628
5,523,407
3,541.4,1539
5,661.1,248
5,894.4,2271
5,900.3,1286
3,734,4346
3,1543.5,10489
2,806.5,11533
4,975.6,3896
3,2087.4,21974
6,1143.5,886
3,145.8,20
4,2608.5,19882
3,1070.1,5098
5,2593.8,25987
2,1540.6,23912
9,533.8,24
4,2220.9,7701
2,404,2014
2,2614.8,48030
5,2091.4,8662
5,2154.2,6864
3,2714.1,27842
2,770.3,13878
3,4691.1,96181
5,650.4,1403
2,2570.2,53252
5,888,1292
4,258.3,598
5,1245.2,3100
6,449.6,735
3,468.8,1763
3,322.3,1150
5,187.8,22
4,394.1,3144
6,185.2,23
4,780.3,2485
5,11640.4,336476
4,1383.3,6501
4,206.6,131
7,1073,183
2,285.3,2423
5,3022.5,17172
2,868.5,8272
2,1001.5,14068
3,1625.1,19592
2,1803.6,52676
5,1625.7,7756
2,476.5,3075
3,1696.3,7320
4,1272.3,6811
5,1546.7,6998
6,288.6,493
4,836.7,23376
5,407.2,340
10,533.9,558
5,4501.4,25739
6,596.8,738
5,1324.7,4752
5,816,1412
6,1758.9,54
5,955.8,1615
4,2089.2,9797
4,231.7,400
6,2873.1,10830
5,276.1,153
5,387.1,1365
4,3856.1,31885
4,1832.4,15023
6,703.3,256
6,1438.8,2286
5,2966.2,13615
3,308.9,1578
3,998.3,4398
2,186.6,159
5,185.8,7
4,898.5,4548
6,1255.8,2952
5,1622.7,2849
4,3023.1,18691
6,1501.8,3347
6,3734.1,17434
6,643.6,402
3,303,1613
9,3133.7,3602
8,396.1,663
4,557.1,769
5,429,1492
4,897.1,2456
6,756.7,1012
5,529.2,2034
7,392.3,69
5,2362.9,23268
10,1136,452
5,2392.2,26097
3,215.5,55
5,269,430
3,4080.8,71034
5,1640.9,7237
3,4571.9,71547
4,1661.4,6718
3,234.9,236
5,642.1,1117
6,1965,6182
5,7321.9,61499
3,280.5,826
6,1381.4,2433
2,10326.5,348974
5,537.6,420
5,475.1,336
6,417.2,1349
8,263.9,30
3,815.6,3737
6,1710.3,3901
4,1314.1,4954
6,1705.5,4804
4,568.6,1370
5,2023.4,13912
4,5263.9,103300
4,936.2,1073
3,1409.9,6693
8,243,10
3,3716.4,71537
2,2416,56423
2,1316.7,21826
3,2063.9,18727
7,559.7,1124
5,3998.8,25938
3,3736.5,41126
4,276.4,224
2,1864.4,60988
5,1205.2,8627
2,1656.5,173598
8,448.3,235
5,549.8,508
5,1596.7,4435
6,282.7,259
4,225.5,352
3,2768.9,30518
4,3063,27822
3,1280.8,10388
6,517.8,614
3,1327.1,7234
5,857.3,1367
4,1654.1,33439
5,241.6,133
2,218.4,666
6,588.6,175
7,192.1,3
2,495.4,3308
3,913.2,5825
6,1174.6,2402
4,337.4,1073
4,1603.9,9624
2,635.8,4082
5,924.4,1302
6,364.9,47
4,1087.1,2977
5,5719,100413
6,481.7,264
4,1356.3,5564
4,819.9,1741
2,573.1,5779
5,255.2,72
6,3627.1,23069
6,3230.5,18148
3,1524,10071
2,7205.2,760987
4,378.3,600
6,1440.6,3991
5,741.5,1544
3,154.2,117
4,257.6,84
4,649.7,1282
4,456,3694
2,141.6,48
2,1237.4,15622
4,2517.4,15899
5,4097.4,27815
2,1029.6,27603
5,1320.1,4017
8,357.1,149
8,4098.5,9451
4,4439,595394
2,868.5,18654
3,1093.3,6446
4,681,1447
2,1316.6,35538
4,176.8,37
5,354,66
6,200.9,8
5,394.3,671
3,7280.4,129208
3,3356.3,39467
5,1154.7,2791
6,472.6,65
3,979.6,9512
3,3702.1,33076
3,5172.6,76288
4,1159.4,8174
4,1306.1,5882
5,622.2,560
3,411.7,1204
4,164.5,19
2,2722,83401
9,2058.7,4053
5,1604.4,4856
4,3141.4,18365
4,1482.6,3652
6,2102.9,11215
4,838.5,1107
2,1441.5,16905
6,2071.5,7049
4,226.3,59
4,606.4,1851
6,454.3,300
4,1187.4,2733
6,274.6,43
5,1316.8,5551
3,1057.7,7741
5,1548,3768
6,409.7,197
5,292.5,123
4,1798.3,8995
2,412.3,5473
2,808.9,17814
2,585.8,7554
3,339.3,535
6,1920.8,7051
4,600.4,1037
7,2411.6,7474
4,617.1,2249
4,679.3,1853
5,6254.9,50615
2,502.9,3434
5,608,1349
8,743,518
4,3365.8,35249
6,2329,5051
5,554.5,551
4,425.2,1064
3,2884.3,116445
7,330.6,161
2,7612.5,437233
3,434.1,8564
4,4197.7,31308
3,808.4,4787
5,9087.4,116601
6,251.3,39
2,1687.3,36243
2,387.1,3517
4,1025.9,4083
9,1466,1048
4,166.6,15
4,2548,15881
4,231.9,282
5,273.7,124
2,3096.6,48286
7,1359.4,2893
6,265.9,115
6,3626.6,16407
5,1696.4,6006
4,506.6,844
3,3676,422578
4,1626.2,6875
5,277.7,189
3,284.6,2859
4,284.2,162
5,374.5,503
5,2476.7,9912
5,1117.2,5046
2,413.6,8231
6,1210.2,1944
4,5095.6,67396
6,219.5,18
5,1896.5,11841
5,408.5,624
3,1495.6,9054
9,357.6,25
4,2578.2,29208
5,9420.2,365033
5,2960.9,23286
3,674.7,1565
2,290.9,1516
2,1027.1,16279
3,243.1,115
2,2744.1,62948
5,381.3,188
2,759.4,3807
6,2277.2,5723
8,508.4,230
7,182.3,2
6,267.3,7
5,466.7,241
3,744.4,2005
4,255.4,323
4,6541.8,99701
4,1274.6,4619
3,981.2,4254
5,3079.9,19788
2,399.5,4086
2,252.6,572
6,568,363
2,6296.7,185824
4,1198.1,4227
3,431.1,4957
3,306.7,700
6,171.8,15
4,2474.4,29139
6,1143.3,1921
7,1745.6,3327
4,537.5,1833
6,5262.5,32327
5,281,294
4,683.4,887
6,658.4,702
2,1197.7,22316
2,1343.2,17394
9,456.3,692
6,1953.5,4535
5,400.7,1055
4,266,327
7,286.1,29
2,5400.7,369819
5,315,712
6,1574,2644
3,197.4,83
7,2646.5,5366
5,551.3,355
3,290,83
5,1406.3,3751
4,5146.7,59837
4,365.4,716
5,371.8,883
9,405.7,206
8,1639.6,3749
6,2996.1,9695
3,1802.8,19777
3,2297.2,15334
4,416.1,605
7,1216.3,1302
5,1734.5,7524
7,570.5,186
4,6943.7,92840
4,6326.7,85274
5,406.1,1041
4,943.2,4067
5,4931.9,367932
3,632.3,5481
3,786.6,1480
6,1346.7,1846
3,1690,15355
4,3536.2,188612
2,347.9,4447
5,164.1,6
5,694.3,1527
9,562.5,79
6,1040.8,1516
5,2247.2,5171
4,376.5,226
7,584,829
3,2037.1,169557
2,296.3,1517
7,406.7,277
6,609.4,428
3,279.8,161
5,3232.9,12716
5,1892.6,8781
3,707.3,1836
3,557.7,3413
2,207.9,545
3,718,1624
4,1378.9,10281
2,810,9231
4,5918.1,68182
6,350.1,372
3,407.2,1312
6,803.4,1597
4,160.1,27
3,2900.1,55421
4,2893.9,29261
5,3131.8,13886
2,153.9,100
3,368.6,535
4,2366.6,13579
4,1522.5,7058
5,164.1,74
5,299.6,46
3,584.7,1000
3,176.8,42
6,420.5,1568
4,1539.9,12942
4,2109.3,19381
6,463.7,92
4,1728.4,37429
6,346,68
4,754.3,2115
3,295.4,650
3,802.1,2680
3,573.3,2352
3,1174.8,7999
2,12188.6,371974
2,4770.3,126691
5,2042.9,7163
7,707.3,2403
6,1099.6,6213
6,622.3,898
5,251.6,66
2,2300.6,34972
9,280.3,23
3,233.3,119
7,1801.6,5786
2,429.3,1526
5,3394.1,20312
3,4681.2,105140
3,483.8,551
8,6362.9,20299
7,371.4,208
5,2846,9407
4,410.6,207
5,254,34
3,1302.6,14951
7,1046.9,1450
7,453.2,13
4,6452.4,886534
4,2436.1,24295
3,594.1,1264
4,216.4,85
12,162.4,2
3,8868,156510
5,1310.7,4120
2,12529.4,657923
2,391.5,3307
2,1112.2,25351
5,429.1,135
6,1014.7,727
6,230.4,59
4,432.5,1533
7,1347.7,688
5,4489.9,36039
6,273.5,75
2,789.1,10003
3,931.4,2442
4,386.6,585
6,1963,4749
5,152.3,10
3,4752.8,160621
4,3201.5,20066
5,1163.2,1443
3,2985.7,70406
4,1316.3,4039
2,3066.1,49557
6,2192.2,6146
5,302.5,52
6,1221.5,1208
4,1334.2,7299
6,1613.2,3443
7,341.8,21
5,7471.6,63864
5,634.5,436
9,1993.9,1094
3,328.8,581
4,326.5,315
2,239.3,344
2,2466.1,41924
3,1794.1,31107
5,1062.1,1845
6,145.9,23
3,195.3,74
6,252.3,318
3,288.9,321
2,252.5,1345
2,2507.2,43147
5,653.1,430
6,3027.9,17236
3,583.5,1790
2,686,9345
9,172.3,16
4,608,933
2,600.6,2711
5,1567.2,6624
2,3800.4,177419
2,3346.4,61746
4,3437.5,110232
4,2145.4,11243
4,2109.2,14237
6,251.8,1
9,5910,18608
4,662.6,446
5,233.9,65
3,3219.7,39031
6,2185,6870
4,2228.2,102455
3,1013.7,7523
4,1650.6,16747
5,1418.9,2943
4,2269,12438
2,259,707
5,1480.3,6674
4,236.6,209
5,196.6,1
2,477.3,4693
5,504,2017
4,1688,6712
2,1067.8,10353
2,13050.3,631590
4,627.2,1671
5,2414.4,9633
3,382.9,1230
4,808.6,3023
3,1917.7,16269
5,776.7,1535
2,2836.5,63329
6,374.8,90
5,408.3,632
2,6634.7,498798
5,2589.6,14633
5,312.8,100
2,1768.9,29658
3,678.1,1884
5,802.2,1281
6,1246.6,4215
5,1115.5,3565
4,5409.8,54136
5,2676.9,14865
2,266.8,652
3,1463.4,7820
3,2413.1,24807
4,4554.2,46451
5,164.8,9
3,2384.2,30272
7,395.8,137
3,423.3,861
6,514.6,3006
5,598.2,900
3,219.6,127
5,336.6,234
4,4531.6,37852
4,1917.3,17446
4,15831.9,1026177
5,405.5,374
2,1402.8,16073
6,444.5,282
6,864.4,732
5,1706.8,4572
9,2370.3,4652
7,421.3,1085
5,3695.7,21871
3,2160,24673
6,2488.7,4355
4,731.8,3140
7,4007.6,11829
2,243.2,8796
5,1329.8,6215
4,278.6,235
4,779.8,1826
4,3058.3,29028
5,480,372
5,4574.6,40911
7,355.6,193
3,2001.1,12131
4,1442.2,8759
5,256.1,885
7,3920.7,21968
5,262.7,302
5,387.9,194
3,3481.2,42433
3,814.4,2526
2,8838.1,333723
5,310.5,609
2,287.7,847
6,486.2,210
3,2079.3,16748
4,2683.9,18371
7,437.6,627
3,210,197
2,233.6,490
6,2881.5,11422
5,2503.4,9748
2,1022.6,9294
3,179,22
5,5329.4,35727
6,136.8,6
2,374.1,2669
2,2764,182030
3,316,286
10,3355.6,2764
5,248.4,429
5,1178.8,2993
3,1377.8,10029
5,1440.2,2741
2,2032.6,35803
4,654.4,3096
6,2078.1,5828
6,3729.2,33262
7,1151,6007
5,360,871
3,6058.6,145029
10,1944.6,1377
3,364,2248
6,482,139
3,716.6,2451
2,548.6,9464
8,1640.8,3755
4,481.2,740
5,437.6,613
6,548.6,270
4,1891.5,9536
6,2956.9,13186
5,2290.1,5303
3,3634.7,43888
7,355.8,681
4,4008.1,31230
6,479.6,59
5,235.6,18
2,137.1,81
3,550,5461
5,1496.6,7356
5,401.3,1404
2,2128.4,26340
2,2391.3,60485
3,9965.2,191811
5,3329.7,20692
6,227,11
5,362,1075
6,663.1,251
8,1167.6,611
3,259.2,1108
2,814.6,10719
3,3600.3,152611
5,730.6,3021
4,6706.9,78764
2,444.5,8228
6,484.5,930
4,1113.4,7649
5,5089.7,37374
2,638.2,11130
2,258.8,411
5,3881.6,37968
6,4233.8,14009
5,565.1,533
4,5236.6,66834
3,1101.7,6389
4,1704.1,7161
6,2168.9,6497
4,1276.5,2837
5,1587.6,4000
4,282.3,114
5,1575,5513
3,1632.8,28231
3,292.2,354
2,682.5,7690
6,1745.3,2759
6,204.2,92
5,285.6,52
2,5899,193883
4,18897.4,571895
5,246.2,122
2,2495.6,52292
4,303.3,141
6,412.7,499
7,3097.3,11118
4,1477.1,4816
3,1763.5,25307
5,1630.1,3579
2,320.8,4505
4,2351.3,16084
3,2051.3,22063
8,257.4,55
7,1179.5,2829
2,11840.2,1218987
5,2133.7,4878
5,1957.7,6899
5,804.2,1715
4,1920.9,10552
8,401,64
2,2351,50223
6,449.9,152
5,1047.3,1481
2,12758.7,451060
8,2788.6,5769
4,312.7,628
4,1264.3,4888
4,253.8,511
3,433.6,662
2,242.9,701
7,2214.6,5581
5,648.7,439
5,2766.1,13591
3,308.8,1148
6,1243.8,1733
5,453.8,1425
3,1119.9,57526
5,1298,3679
3,1825.7,12152
2,2982.7,85627
4,3947.4,43449
5,467.6,799
3,352.1,3960
6,444.9,1204
6,252.8,52
6,1829.1,3780
